# Nominal_5 (Up to date)
# 1067 data points written for 54 variables.
# Simulation warnings:
#   Implantação recuperação do dispositivo a alta velocidade (28,5 m/s)
#
# Tempo (s);Altitude (ft);Velocidade vertical (ft/s);Aceleração vertical (G);Velocidade total (ft/s);Aceleração total (G);Posição a favor do vento (ft);Posição paralela ao vento (ft);Distância lateral (ft);Direção lateral (°);Velocidade lateral (ft/s);Aceleração lateral (G);Latitude (°);Longitude (°);Aceleração gravitacional (G);Ângulo de ataque (°);Taxa de rotação (°/s);Taxa de arremesso (°/s);Taxa de guinada (°/s);Massa. (oz);Massa do propelente (oz);Momento de inércia longitudinal (lb·ft²);Momento de inércia de rotação (lb·ft²);Localização do CP (in);Localização do CG (in);Calibres da margem de estabilidade (?);Número de Mach (?);Número de Reynolds (?);Impulso (N);Força de arrasto (N);Coeficiente de arrasto (?);Coeficiente de arrasto axial (?);Coeficiente de arrasto de atrito (?);Coeficiente de arrasto de pressão (?);Coeficiente de arrasto de base (?);Coeficiente de força normal (?);Coeficiente de momento de Pitch (?);Guinada coeficiente de momento (?);Coeficiente de força lateral (?);Coeficiente do momento de rotação (?);Coeficiente forçado de rotação (?);Coeficiente de amortecimento de rotação (?);Coeficiente de arremesso de amortecimento (?);Aceleração de Coriolis (G);Comprimento de referência (in);Área de referência (in²);Orientação vertical (zênite) (°);Orientação lateral (azimute) (°);Velocidade do vento (ft/s);Temperatura do ar (°F);Pressão do ar (psi);Velocidade do som (ft/s);Passo de tempo de simulação (s);Tempo de computação (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
7.1112;2926.2;778.65;0.25955;786.92;0.31603;380.23;0.10876;380.23;0.016389;113.77;0.18031;32.941;-106.92;0.99822;0.0012441;-3.0585e-7;0.10915;-0.028345;981.79;22.588;315.2;5.9614;80.598;59.849;3.6347;0.72204;35294487;644.85;297.79;0.62793;0.62793;0.29056;0.25228;0.085092;3.0919e-4;8.3309e-4;1.2139e-4;0;0;0;0;1.8313e-7;0.0030066;5.7087;25.595;81.688;0.027661;NaN;34.642;11.415;1089.9;0.05;0.080343
7.1612;2965.1;779.07;0.19259;787.37;0.25472;385.92;0.1114;385.92;0.01654;114.06;0.16671;32.941;-106.92;0.99822;0.010339;0;0.1934;-0.021569;981.22;22.012;315.08;5.9604;80.595;59.84;3.6358;0.72256;35281352;626.28;298.04;0.62846;0.62846;0.29053;0.25279;0.085136;0.002571;0.0094956;3.0748e-4;0;0;0;0;5.7423e-7;0.0030083;5.7087;25.595;81.681;0.031433;NaN;34.503;11.399;1089.7;0.05;0.08058
7.2112;3004.1;779.38;0.12559;787.72;0.20043;391.63;0.1141;391.63;0.016693;114.33;0.15621;32.941;-106.92;0.99821;0.01258;-3.8297e-7;0.35679;-0.021715;980.64;21.435;314.96;5.9594;80.597;59.83;3.6378;0.72298;35263229;607.72;298.16;0.62889;0.62889;0.29052;0.25321;0.085172;0.0031292;0.011661;2.2594e-4;0;0;0;0;1.9526e-6;0.0030097;5.7087;25.595;81.667;0.032982;NaN;34.364;11.382;1089.5;0.05;0.080815
7.2612;3043.1;779.58;0.058476;787.96;0.16028;397.36;0.11685;397.36;0.016849;114.58;0.14923;32.941;-106.92;0.99821;0.0069825;-3.8918e-7;0.4953;-0.028257;980.06;20.858;314.84;5.9584;80.604;59.82;3.6408;0.7233;3.524e7;589.15;298.14;0.62922;0.62922;0.2905;0.25352;0.085199;0.0017369;0.0061814;2.8562e-4;0;0;0;0;3.7608e-6;0.0030107;5.7087;25.595;81.646;0.031326;NaN;34.225;11.366;1089.4;0.05;0.081067
7.3112;3082;779.68;-0.0084874;788.08;0.14424;403.09;0.11965;403.09;0.017007;114.82;0.14399;32.941;-106.92;0.99821;0.002491;-4.1507e-7;-0.5242;0.01189;979.49;20.282;314.72;5.9575;80.609;59.81;3.6434;0.72352;35212210;570.58;298;0.62945;0.62945;0.29049;0.25374;0.085218;6.1963e-4;0.0025919;2.642e-4;0;0;0;0;-4.2109e-6;0.0030112;5.7087;25.595;81.62;0.027245;NaN;34.086;11.349;1089.2;0.05;0.084579
7.3612;3121;779.66;-0.074908;788.11;0.15681;408.84;0.12247;408.84;0.017164;115.06;0.13776;32.941;-106.92;0.9982;0.0097533;-4.4802e-7;-0.43185;0.024644;978.91;19.705;314.6;5.9565;80.604;59.801;3.6443;0.72364;35179409;552.02;297.72;0.62958;0.62958;0.29049;0.25386;0.085228;0.0024268;0.0085895;-3.7979e-4;0;0;0;0;-2.8578e-6;0.0030113;5.7087;25.595;81.596;0.022934;NaN;33.947;11.333;1089.1;0.05;0.084834
7.4112;3160;779.54;-0.14051;788.02;0.19057;414.6;0.1253;414.6;0.017316;115.28;0.12873;32.941;-106.92;0.9982;0.010641;-4.1052e-7;-0.29129;0.027779;978.33;19.128;314.48;5.9555;80.604;59.791;3.6459;0.72366;35141809;533.45;297.32;0.6296;0.6296;0.29049;0.25389;0.08523;0.0026477;0.0098744;-2.5657e-4;0;0;0;0;-1.3005e-6;0.0030111;5.7087;25.595;81.577;0.022033;NaN;33.808;11.316;1088.9;0.05;0.085098
7.4612;3199;779.32;-0.20484;787.83;0.23583;420.37;0.12812;420.37;0.017463;115.49;0.11686;32.941;-106.92;0.9982;0.0048844;-3.9458e-7;-0.17816;0.028323;977.76;18.552;314.37;5.9546;80.608;59.781;3.6483;0.72359;35099456;515.01;296.79;0.62953;0.62953;0.29049;0.25381;0.085224;0.0012151;0.003998;-2.5839e-4;0;0;0;0;-4.8675e-7;0.0030104;5.7087;25.595;81.566;0.024978;NaN;33.669;11.299;1088.8;0.05;0.085381
7.5112;3237.9;778.99;-0.25653;787.53;0.27743;426.14;0.13096;426.14;0.017608;115.67;0.10563;32.941;-106.92;0.99819;0.003573;-3.7946e-7;0.17215;-0.022641;977.2;17.994;314.25;5.9536;80.608;59.771;3.65;0.72342;35052429;499.89;296.13;0.62935;0.62935;0.2905;0.25365;0.08521;8.8875e-4;0.0032517;-3.8894e-4;0;0;0;0;4.5478e-7;0.0030093;5.7087;25.595;81.558;0.029558;NaN;33.53;11.283;1088.6;0.05;0.085646
7.5612;3276.9;778.58;-0.30275;787.15;0.31771;431.93;0.13383;431.93;0.017752;115.84;0.096343;32.941;-106.92;0.99819;0.0094822;-4.142e-7;0.26235;-0.023272;976.73;17.519;314.15;5.9528;80.601;59.763;3.6502;0.72317;35001641;486.24;295.37;0.6291;0.6291;0.29051;0.2534;0.085188;0.0023587;0.0088802;-1.114e-4;0;0;0;0;1.0572e-6;0.0030079;5.7087;25.595;81.547;0.032818;NaN;33.391;11.266;1088.5;0.05;0.085932
7.6112;3315.8;778.1;-0.34912;786.7;0.36046;437.73;0.13675;437.73;0.017899;116;0.089696;32.941;-106.92;0.99818;0.0093835;-3.1785e-7;0.3921;-0.023834;976.32;17.11;314.07;5.9522;80.598;59.756;3.651;0.72285;34947512;472.6;294.53;0.62877;0.62877;0.29052;0.25309;0.085161;0.0023337;0.0088971;1.3289e-4;0;0;0;0;2.3643e-6;0.0030062;5.7087;25.595;81.53;0.033432;NaN;33.252;11.25;1088.3;0.05;0.086271
7.6612;3354.7;777.54;-0.39558;786.17;0.40472;443.53;0.13971;443.53;0.018048;116.14;0.085523;32.941;-106.92;0.99818;0.0036093;-3.6489e-7;0.4863;-0.020847;975.91;16.7;313.98;5.9515;80.6;59.749;3.6525;0.72247;3.489e7;458.96;293.59;0.62837;0.62837;0.29054;0.25271;0.085129;8.9731e-4;0.0031975;-1.6764e-4;0;0;0;0;3.6418e-6;0.0030042;5.7087;25.595;81.508;0.03109;NaN;33.114;11.233;1088.2;0.05;0.086525
7.7112;3393.5;776.91;-0.44188;785.56;0.44946;449.34;0.14272;449.34;0.018198;116.28;0.082187;32.941;-106.92;0.99818;0.0041323;-3.7934e-7;-0.4845;0.042466;975.5;16.291;313.9;5.9508;80.596;59.742;3.653;0.72201;34829364;445.32;292.58;0.62791;0.62791;0.29056;0.25226;0.08509;0.0010271;0.0034767;-4.1225e-4;0;0;0;0;-3.6205e-6;0.003002;5.7087;25.595;81.483;0.026455;NaN;32.975;11.217;1088;0.05;0.08679
7.7612;3432.4;776.2;-0.48773;784.88;0.49387;455.16;0.14573;455.16;0.018344;116.42;0.077636;32.941;-106.92;0.99817;0.009051;-3.2476e-7;-0.39404;0.035201;975.09;15.881;313.81;5.9501;80.588;59.735;3.6528;0.72149;34765411;431.68;291.47;0.62737;0.62737;0.29058;0.25174;0.085045;0.0022493;0.0082612;-3.3318e-4;0;0;0;0;-2.3989e-6;0.0029994;5.7087;25.595;81.461;0.023973;NaN;32.837;11.2;1087.9;0.05;0.086989
7.8112;3471.2;775.42;-0.53294;784.13;0.5376;460.98;0.14874;460.98;0.018487;116.54;0.070623;32.941;-106.92;0.99817;0.0082145;0;-0.27399;0.028415;974.68;15.472;313.73;5.9494;80.584;59.728;3.6533;0.7209;34698248;418.03;290.29;0.62677;0.62677;0.29061;0.25116;0.084995;0.0020408;0.007328;2.7861e-4;0;0;0;0;-1.162e-6;0.0029966;5.7087;25.595;81.444;0.025038;NaN;32.698;11.184;1087.7;0.05;0.087131
7.8612;3509.9;774.57;-0.57757;783.3;0.58084;466.81;0.15175;466.81;0.018626;116.66;0.061523;32.941;-106.92;0.99817;0.0024516;0;-0.20024;0.03652;974.27;15.062;313.64;5.9487;80.583;59.721;3.6544;0.72024;34627907;404.39;289.02;0.6261;0.6261;0.29064;0.25052;0.084939;6.0875e-4;0.0020979;1.654e-4;0;0;0;0;-6.22e-7;0.0029935;5.7087;25.595;81.433;0.027321;NaN;32.56;11.167;1087.6;0.05;0.087277
7.9112;3548.6;773.64;-0.62187;782.4;0.62404;472.65;0.15478;472.65;0.018763;116.75;0.051964;32.941;-106.92;0.99816;0.0044996;0;0.21906;-0.0025535;973.86;14.653;313.56;5.948;80.575;59.714;3.6543;0.71951;34554418;390.75;287.67;0.62536;0.62536;0.29067;0.24982;0.084877;0.0011169;0.0040978;3.5975e-4;0;0;0;0;7.4611e-7;0.0029901;5.7087;25.595;81.423;0.029541;NaN;32.422;11.151;1087.4;0.05;0.087423
7.9612;3587.3;772.65;-0.66612;781.43;0.66755;478.49;0.15784;478.49;0.0189;116.84;0.043734;32.941;-106.92;0.99816;0.0083668;0;0.31059;-0.0091636;973.45;14.243;313.47;5.9473;80.566;59.707;3.6539;0.71872;34477813;377.11;286.25;0.62456;0.62456;0.2907;0.24905;0.08481;0.0020761;0.0076361;2.0404e-4;0;0;0;0;1.5036e-6;0.0029865;5.7087;25.595;81.41;0.031022;NaN;32.284;11.134;1087.3;0.05;0.087631
8.0112;3625.9;771.58;-0.71045;780.39;0.71145;484.33;0.16092;484.33;0.019037;116.91;0.037725;32.941;-106.92;0.99816;0.0070083;0;0.41665;-0.014127;973.04;13.834;313.39;5.9467;80.56;59.7;3.6541;0.71786;34398120;363.47;284.75;0.6237;0.6237;0.29074;0.24822;0.084737;0.0017382;0.0066066;-1.9207e-5;0;0;0;0;2.7131e-6;0.0029825;5.7087;25.595;81.391;0.031923;NaN;32.147;11.118;1087.1;0.05;0.087822
8.0612;3664.4;770.44;-0.7544;779.27;0.75515;490.18;0.16404;490.18;0.019174;116.97;0.033495;32.941;-106.92;0.99815;0.0015343;0;0.4725;-0.048453;972.63;13.424;313.3;5.946;80.557;59.693;3.6548;0.71693;34315371;349.93;283.17;0.62277;0.62277;0.29078;0.24733;0.084659;3.8027e-4;0.0015758;-2.4921e-4;0;0;0;0;3.4992e-6;0.0029783;5.7087;25.595;81.369;0.031735;NaN;32.009;11.101;1086.9;0.05;0.088195
8.1112;3702.9;769.23;-0.78733;778.08;0.78795;496.03;0.16718;496.03;0.019311;117.03;0.031119;32.941;-106.92;0.99815;0.0044937;0;-0.45194;-0.0013392;972.24;13.029;313.22;5.9453;80.547;59.686;3.6542;0.71594;3.423e7;339.36;281.53;0.62178;0.62178;0.29083;0.24638;0.084575;0.0011133;0.0044007;2.4688e-4;0;0;0;0;-3.2111e-6;0.0029738;5.7087;25.595;81.345;0.030788;NaN;31.872;11.085;1086.8;0.05;0.088548
8.1612;3741.3;767.97;-0.81509;776.84;0.81557;501.88;0.17035;501.88;0.019448;117.08;0.028159;32.941;-106.92;0.99814;0.0073691;0;-0.37052;0.0067907;971.9;12.694;313.15;5.9447;80.536;59.68;3.6534;0.7149;34141673;330.11;279.83;0.62075;0.62075;0.29087;0.24539;0.084488;0.0018248;0.0065285;-7.8357e-5;0;0;0;0;-2.1652e-6;0.0029692;5.7087;25.595;81.324;0.03036;NaN;31.735;11.069;1086.6;0.05;0.088982
8.2112;3779.7;766.66;-0.84244;775.56;0.84276;507.74;0.17354;507.74;0.019584;117.13;0.023368;32.941;-106.92;0.99814;0.0058002;0;-0.28484;0.0058223;971.61;12.407;313.09;5.9443;80.529;59.676;3.6529;0.71382;34051888;320.86;278.09;0.61969;0.61969;0.29092;0.24437;0.084397;0.0014354;0.0052296;4.9534e-4;0;0;0;0;-1.2838e-6;0.0029643;5.7087;25.595;81.308;0.030725;NaN;31.598;11.052;1086.5;0.05;0.089328
8.2612;3818;765.31;-0.86945;774.23;0.86963;513.59;0.17675;513.59;0.019718;117.16;0.017224;32.941;-106.92;0.99814;8.8205e-4;0;-0.23806;0.025403;971.33;12.121;313.03;5.9438;80.524;59.671;3.653;0.71269;3.396e7;311.61;276.32;0.61859;0.61859;0.29097;0.24332;0.084302;2.1812e-4;0.0012968;-3.9682e-4;0;0;0;0;-8.9987e-7;0.0029593;5.7087;25.595;81.295;0.030919;NaN;31.461;11.036;1086.3;0.05;0.089623
8.3112;3856.2;763.92;-0.89632;772.86;0.89639;519.45;0.17999;519.45;0.019853;117.19;0.010929;32.941;-106.92;0.99813;0.0044852;0;0.26039;0.0061702;971.04;11.834;312.97;5.9433;80.512;59.666;3.6517;0.71153;33866872;302.36;274.51;0.61746;0.61746;0.29102;0.24223;0.084204;0.0011086;0.0035867;3.8868e-4;0;0;0;0;1.0804e-6;0.0029541;5.7087;25.595;81.283;0.031036;NaN;31.325;11.02;1086.2;0.05;0.090028
8.3612;3894.4;762.48;-0.92324;771.44;0.92325;525.31;0.18324;525.31;0.019986;117.21;0.0057205;32.941;-106.92;0.99813;0.0072138;0;0.33428;0.009315;970.75;11.547;312.91;5.9428;80.5;59.661;3.6505;0.71032;33771675;293.11;272.66;0.61629;0.61629;0.29107;0.24111;0.084103;0.001782;0.006222;1.4099e-4;0;0;0;0;1.7871e-6;0.0029487;5.7087;25.595;81.268;0.03074;NaN;31.189;11.003;1086;0.05;0.090358
8.4112;3932.5;761.01;-0.95029;769.98;0.95029;531.17;0.18652;531.17;0.020119;117.22;0.0021646;32.941;-106.92;0.99813;0.0058549;0;0.4172;0.0089013;970.47;11.26;312.85;5.9423;80.492;59.656;3.6499;0.70908;33674706;283.86;270.77;0.61509;0.61509;0.29113;0.23996;0.083999;0.0014453;0.005345;3.2407e-4;0;0;0;0;2.7943e-6;0.0029432;5.7087;25.595;81.249;0.031027;NaN;31.053;10.987;1085.9;0.05;0.090585
8.4612;3970.5;759.48;-0.97741;768.47;0.97741;537.03;0.18981;537.03;0.02025;117.22;3.2266e-4;32.941;-106.92;0.99812;0.0013661;0;0.46115;0.016028;970.18;10.973;312.79;5.9419;80.485;59.651;3.6496;0.70779;33575981;274.6;268.85;0.61386;0.61386;0.29118;0.23879;0.083892;3.3695e-4;7.5025e-4;-4.0503e-4;0;0;0;0;3.4274e-6;0.0029375;5.7087;25.595;81.227;0.031929;NaN;30.918;10.971;1085.7;0.05;0.09085
8.5112;4008.4;757.91;-1.0045;766.93;1.0045;542.89;0.19312;542.89;0.020381;117.22;0.0024091;32.941;-106.92;0.99812;0.0034774;0;-0.44435;0.0048476;969.89;10.686;312.73;5.9414;80.473;59.646;3.6484;0.70646;33475515;265.35;266.9;0.6126;0.6126;0.29124;0.23758;0.083781;8.5717e-4;0.0029218;-3.4076e-4;0;0;0;0;-3.1951e-6;0.0029316;5.7087;25.595;81.204;0.03232;NaN;30.782;10.955;1085.6;0.05;0.090995
8.5612;4046.3;756.3;-1.031;765.34;1.031;548.76;0.19645;548.76;0.020512;117.22;0.0055119;32.941;-106.92;0.99812;0.0059961;0;-0.38291;-0.0014495;969.61;10.399;312.67;5.9409;80.46;59.641;3.647;0.70509;33373322;256.18;264.92;0.61131;0.61131;0.2913;0.23634;0.083667;0.0014771;0.005336;6.0895e-5;0;0;0;0;-2.3825e-6;0.0029256;5.7087;25.595;81.184;0.033355;NaN;30.647;10.939;1085.4;0.05;0.091138
8.6112;4084.1;754.65;-1.0501;763.7;1.0501;554.62;0.19981;554.62;0.020642;117.21;0.0089263;32.941;-106.92;0.99811;0.0049153;0;-0.31219;-0.013315;969.33;10.121;312.62;5.9404;80.45;59.636;3.6461;0.70368;33269437;248.94;262.91;0.60999;0.60999;0.29136;0.23508;0.08355;0.0012099;0.0044669;2.5469e-4;0;0;0;0;-1.5904e-6;0.0029194;5.7087;25.595;81.166;0.034688;NaN;30.513;10.923;1085.3;0.05;0.091285
8.6612;4121.8;752.97;-1.0657;762.04;1.0658;560.48;0.20321;560.48;0.020773;117.2;0.012917;32.941;-106.92;0.99811;0.001077;0;-0.26449;-0.073525;969.09;9.8794;312.56;5.94;80.442;59.632;3.6454;0.70224;33164376;242.58;260.87;0.60865;0.60865;0.29142;0.2338;0.083431;2.6488e-4;5.5169e-4;-4.4157e-4;0;0;0;0;-1.1466e-6;0.0029131;5.7087;25.595;81.152;0.035226;NaN;30.378;10.907;1085.1;0.05;0.091453
8.7112;4159.4;751.26;-1.0813;760.34;1.0815;566.34;0.20663;566.34;0.020905;117.18;0.017044;32.941;-106.92;0.9981;0.0032498;0;0.28947;-0.03125;968.87;9.6673;312.52;5.9397;80.429;59.628;3.6438;0.70078;33058374;236.21;258.83;0.6073;0.6073;0.29148;0.23251;0.08331;7.9869e-4;0.0024622;-1.6761e-4;0;0;0;0;1.3795e-6;0.0029067;5.7087;25.595;81.138;0.035769;NaN;30.244;10.891;1085;0.05;0.091612
8.7612;4196.9;749.53;-1.097;758.63;1.0972;572.2;0.21009;572.2;0.021037;117.15;0.020423;32.941;-106.92;0.9981;0.0055877;0;0.34595;-0.013115;968.66;9.4551;312.48;5.9393;80.416;59.624;3.6421;0.69929;32951437;229.84;256.78;0.60594;0.60594;0.29155;0.2312;0.083187;0.0013723;0.0045513;-1.4874e-5;0;0;0;0;1.9793e-6;0.0029002;5.7087;25.595;81.122;0.035619;NaN;30.11;10.875;1084.9;0.05;0.09175
8.8112;4234.3;747.77;-1.1129;756.89;1.1131;578.05;0.21357;578.05;0.021169;117.12;0.022621;32.941;-106.92;0.9981;0.0048237;0;0.41011;0.011273;968.45;9.2429;312.43;5.9389;80.405;59.621;3.6409;0.69778;32843571;223.48;254.72;0.60457;0.60457;0.29161;0.22989;0.083063;0.0011838;0.0044686;-3.492e-4;0;0;0;0;2.7944e-6;0.0028936;5.7087;25.595;81.103;0.033967;NaN;29.977;10.859;1084.7;0.05;0.091936
8.8612;4271.7;745.98;-1.1289;755.12;1.1291;583.91;0.21708;583.91;0.021301;117.08;0.023879;32.941;-106.92;0.99809;0.0015794;0;0.43419;0.11751;968.24;9.0307;312.39;5.9386;80.396;59.617;3.6399;0.69624;32734782;217.11;252.65;0.60318;0.60318;0.29168;0.22856;0.082937;3.8724e-4;0.0017588;-3.6221e-4;0;0;0;0;3.1467e-6;0.0028869;5.7087;25.595;81.082;0.031794;NaN;29.844;10.843;1084.6;0.05;0.092182
8.9112;4308.9;744.17;-1.1449;753.32;1.1451;589.76;0.2206;589.76;0.021431;117.05;0.024929;32.941;-106.92;0.99809;0.0024455;0;-0.43611;0.081008;968.02;8.8185;312.34;5.9382;80.384;59.613;3.6384;0.69468;32625778;210.74;250.57;0.60178;0.60178;0.29175;0.22723;0.082809;5.9915e-4;0.002116;-3.5753e-6;0;0;0;0;-3.1899e-6;0.0028801;5.7087;25.595;81.059;0.031726;NaN;29.711;10.827;1084.4;0.05;0.092428
8.9612;4346.1;742.34;-1.1608;751.5;1.1611;595.61;0.22412;595.61;0.02156;117.01;0.026613;32.941;-106.92;0.99809;0.0047285;0;-0.39788;0.022492;967.81;8.6064;312.3;5.9379;80.37;59.61;3.6366;0.6931;32517516;204.38;248.5;0.60037;0.60037;0.29181;0.22588;0.082679;0.0011577;0.0043362;-2.0002e-4;0;0;0;0;-2.6679e-6;0.0028732;5.7087;25.595;81.038;0.033485;NaN;29.578;10.812;1084.3;0.05;0.095656
9.0112;4383.1;740.48;-1.1765;749.66;1.1769;601.46;0.22767;601.46;0.021688;116.97;0.029344;32.941;-106.92;0.99808;0.0042488;0;-0.34252;-0.0097118;967.6;8.3942;312.25;5.9375;80.358;59.606;3.6352;0.69149;32408331;198.01;246.42;0.59896;0.59896;0.29188;0.22453;0.082548;0.0010394;0.0035486;-7.9732e-6;0;0;0;0;-1.9869e-6;0.0028662;5.7087;25.595;81.019;0.036418;NaN;29.446;10.797;1084.1;0.05;0.095933
9.0612;4420.1;738.59;-1.1919;747.79;1.1924;607.31;0.23124;607.31;0.021816;116.92;0.032912;32.941;-106.92;0.99808;0.0015359;0;-0.28177;-0.12701;967.39;8.182;312.21;5.9372;80.348;59.602;3.6341;0.68986;32298227;191.7;244.34;0.59753;0.59753;0.29195;0.22316;0.082415;3.7537e-4;0.0012128;-1.0597e-4;0;0;0;0;-1.3514e-6;0.0028591;5.7087;25.595;81.003;0.039471;NaN;29.314;10.782;1084;0.05;0.096178
9.1112;4457;736.68;-1.202;745.89;1.2026;613.15;0.23486;613.15;0.021946;116.87;0.03585;32.941;-106.92;0.99808;0.0021876;0;0.29622;-0.11036;967.18;7.976;312.17;5.9368;80.335;59.599;3.6325;0.6882;32187223;186.8;242.24;0.59609;0.59609;0.29202;0.22179;0.082281;5.3423e-4;0.0021789;2.2017e-4;0;0;0;0;1.5011e-6;0.0028519;5.7087;25.595;80.988;0.040583;NaN;29.183;10.767;1083.8;0.05;0.096498
9.1612;4493.8;734.75;-1.2099;743.98;1.2105;618.99;0.23852;619;0.022078;116.81;0.037971;32.941;-106.92;0.99807;0.0042838;0;0.35218;-0.02747;967;7.7975;312.13;5.9365;80.321;59.596;3.6305;0.68653;32075690;182.54;240.15;0.59465;0.59465;0.29209;0.22041;0.082145;0.0010454;0.0037199;-2.9814e-4;0;0;0;0;2.1328e-6;0.0028447;5.7087;25.595;80.971;0.038899;NaN;29.051;10.753;1083.7;0.05;0.096766
9.2112;4530.5;732.81;-1.2179;742.05;1.2186;624.83;0.24221;624.83;0.02221;116.75;0.039304;32.941;-106.92;0.99807;0.0042712;0;0.40348;0.020626;966.85;7.6402;312.1;5.9363;80.309;59.593;3.6288;0.68484;31963791;178.28;238.07;0.5932;0.5932;0.29216;0.21903;0.082009;0.0010414;0.0038509;-3.3605e-4;0;0;0;0;2.814e-6;0.0028374;5.7087;25.595;80.952;0.035601;NaN;28.921;10.738;1083.5;0.05;0.096908
9.2612;4567.1;730.86;-1.2261;740.12;1.2268;630.67;0.24592;630.67;0.022341;116.69;0.03989;32.941;-106.92;0.99807;0.0022104;0;0.42227;0.12435;966.69;7.483;312.06;5.936;80.298;59.59;3.6274;0.68315;31851527;174.01;235.99;0.59176;0.59176;0.29223;0.21766;0.081872;5.3846e-4;0.0016418;1.5265e-4;0;0;0;0;3.0983e-6;0.00283;5.7087;25.595;80.931;0.032746;NaN;28.79;10.723;1083.4;0.05;0.09705
9.3112;4603.6;728.89;-1.2343;738.16;1.235;636.5;0.24963;636.5;0.022471;116.63;0.040182;32.941;-106.92;0.99806;0.0012205;0;-0.3343;0.29783;966.53;7.3258;312.03;5.9357;80.286;59.587;3.6258;0.68143;31738898;169.75;233.91;0.59033;0.59033;0.2923;0.21629;0.081735;2.9708e-4;8.7881e-4;4.641e-4;0;0;0;0;-1.9521e-6;0.0028226;5.7087;25.595;80.909;0.031329;NaN;28.66;10.708;1083.2;0.05;0.097184
9.3612;4640;726.91;-1.2426;736.2;1.2432;642.33;0.25334;642.33;0.022598;116.56;0.040748;32.941;-106.92;0.99806;0.0033254;0;-0.41001;0.10043;966.37;7.1685;312;5.9355;80.272;59.585;3.6238;0.67971;31625904;165.48;231.84;0.58889;0.58889;0.29238;0.21491;0.081597;8.0876e-4;0.0032436;1.7449e-4;0;0;0;0;-2.9521e-6;0.0028152;5.7087;25.595;80.887;0.03171;NaN;28.53;10.693;1083.1;0.05;0.097357
9.4113;4676.3;724.92;-1.2507;734.22;1.2514;648.16;0.25705;648.16;0.022723;116.5;0.041975;32.941;-106.92;0.99805;0.0037369;0;-0.38097;0.050704;966.22;7.0113;311.96;5.9352;80.259;59.582;3.622;0.67797;31512547;161.22;229.78;0.58745;0.58745;0.29245;0.21354;0.081458;9.0809e-4;0.0033385;-1.7937e-6;0;0;0;0;-2.5625e-6;0.0028077;5.7087;25.595;80.867;0.034025;NaN;28.401;10.679;1083;0.05;0.097494
9.4613;4712.5;722.91;-1.2588;732.23;1.2595;653.98;0.26078;653.98;0.022847;116.43;0.043888;32.941;-106.92;0.99805;0.0022361;0;-0.34791;-0.012838;966.06;6.8541;311.93;5.9349;80.247;59.579;3.6205;0.67622;31398824;156.95;227.73;0.58601;0.58601;0.29252;0.21217;0.081318;5.4291e-4;0.001578;1.1298e-4;0;0;0;0;-2.1487e-6;0.0028001;5.7087;25.595;80.848;0.037848;NaN;28.272;10.664;1082.8;0.05;0.097629
9.5113;4748.5;720.9;-1.2668;730.23;1.2676;659.8;0.26453;659.8;0.022971;116.36;0.046175;32.941;-106.92;0.99805;7.7717e-4;0;0.1478;-0.30911;965.9;6.6968;311.9;5.9347;80.236;59.576;3.619;0.67446;31284738;152.69;225.68;0.58458;0.58458;0.29259;0.2108;0.081178;1.8853e-4;6.9902e-4;-2.4187e-4;0;0;0;0;3.8989e-7;0.0027925;5.7087;25.595;80.831;0.04145;NaN;28.143;10.65;1082.7;0.05;0.097766
9.5613;4784.5;718.86;-1.2749;728.21;1.2758;665.62;0.26831;665.62;0.023096;116.29;0.048359;32.941;-106.92;0.99804;0.0027604;0;0.34428;-0.10443;965.75;6.5396;311.87;5.9344;80.221;59.574;3.6169;0.67269;3.117e7;148.43;223.63;0.58314;0.58314;0.29267;0.20944;0.081037;6.6908e-4;0.0027326;2.1777e-4;0;0;0;0;2.1274e-6;0.0027848;5.7087;25.595;80.814;0.042556;NaN;28.015;10.635;1082.5;0.05;0.09791
9.6113;4820.4;716.82;-1.283;726.18;1.284;671.43;0.27214;671.43;0.023223;116.21;0.050083;32.941;-106.92;0.99804;0.0036122;0;0.38947;-0.056246;965.59;6.3824;311.83;5.9341;80.208;59.571;3.615;0.6709;31055473;144.16;221.6;0.58171;0.58171;0.29274;0.20807;0.080895;8.7484e-4;0.0027661;-4.3729e-4;0;0;0;0;2.7379e-6;0.0027771;5.7087;25.595;80.795;0.04152;NaN;27.887;10.62;1082.4;0.05;0.09805
9.6613;4856.2;714.76;-1.2912;724.13;1.2922;677.24;0.27601;677.24;0.023351;116.13;0.051276;32.941;-106.92;0.99804;0.0029408;0;0.42428;-0.0054312;965.43;6.2251;311.8;5.9339;80.196;59.568;3.6134;0.6691;3.094e7;139.93;219.57;0.58028;0.58028;0.29282;0.20671;0.080753;7.1163e-4;0.0027491;-3.0594e-4;0;0;0;0;3.2674e-6;0.0027694;5.7087;25.595;80.774;0.038924;NaN;27.759;10.606;1082.3;0.05;0.09819
