# Nominal_11 (Up to date)
# 1081 data points written for 54 variables.
# Simulation warnings:
#   Implantação recuperação do dispositivo a alta velocidade (61,1 m/s)
#
# Tempo (s);Altitude (ft);Velocidade vertical (ft/s);Aceleração vertical (G);Velocidade total (ft/s);Aceleração total (G);Posição a favor do vento (ft);Posição paralela ao vento (ft);Distância lateral (ft);Direção lateral (°);Velocidade lateral (ft/s);Aceleração lateral (G);Latitude (°);Longitude (°);Aceleração gravitacional (G);Ângulo de ataque (°);Taxa de rotação (°/s);Taxa de arremesso (°/s);Taxa de guinada (°/s);Massa. (oz);Massa do propelente (oz);Momento de inércia longitudinal (lb·ft²);Momento de inércia de rotação (lb·ft²);Localização do CP (in);Localização do CG (in);Calibres da margem de estabilidade (?);Número de Mach (?);Número de Reynolds (?);Impulso (N);Força de arrasto (N);Coeficiente de arrasto (?);Coeficiente de arrasto axial (?);Coeficiente de arrasto de atrito (?);Coeficiente de arrasto de pressão (?);Coeficiente de arrasto de base (?);Coeficiente de força normal (?);Coeficiente de momento de Pitch (?);Guinada coeficiente de momento (?);Coeficiente de força lateral (?);Coeficiente do momento de rotação (?);Coeficiente forçado de rotação (?);Coeficiente de amortecimento de rotação (?);Coeficiente de arremesso de amortecimento (?);Aceleração de Coriolis (G);Comprimento de referência (in);Área de referência (in²);Orientação vertical (zênite) (°);Orientação lateral (azimute) (°);Velocidade do vento (ft/s);Temperatura do ar (°F);Pressão do ar (psi);Velocidade do som (ft/s);Passo de tempo de simulação (s);Tempo de computação (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
5.1112;1463.1;601.1;3.2489;627.57;3.4822;392.79;0.069911;392.79;0.010198;180.34;1.2531;32.941;-106.92;0.99836;0.054696;7.1895e-7;1.7775;-0.020258;1028.9;69.653;324.61;6.0404;79.551;60.609;3.3182;0.5728;29194281;1430.3;163.31;0.51771;0.51772;0.29648;0.14752;0.073708;0.012742;0.042425;2.1537e-4;0;0;0;0;7.6353e-5;0.0024283;5.7087;25.595;73.355;0.018694;NaN;39.859;12.064;1095.6;0.05;0.076661
5.1612;1493.3;606.32;3.2206;633.16;3.4609;401.86;0.072593;401.86;0.01035;182.37;1.2671;32.941;-106.92;0.99836;8.5801e-4;6.1246e-7;-1.6305;-1.1318;1027.5;68.276;324.35;6.0381;79.625;60.587;3.3348;0.57796;29432375;1425.7;166.97;0.52049;0.52049;0.2963;0.15013;0.074058;1.9993e-4;5.7723e-4;-3.8975e-4;0;0;0;0;-6.3122e-5;0.0024501;5.7087;25.595;73.259;0.018807;NaN;39.752;12.051;1095.5;0.05;0.076849
5.2112;1523.8;611.5;3.192;638.7;3.4394;411.03;0.075356;411.03;0.010504;184.43;1.2808;32.941;-106.92;0.99836;0.053315;4.8971e-7;-1.7677;-0.013579;1026.1;66.9;324.08;6.0358;79.609;60.566;3.3357;0.58309;29668156;1421;170.67;0.5233;0.5233;0.29612;0.15277;0.074408;0.012467;0.041628;1.3185e-4;0;0;0;0;-7.2904e-5;0.0024718;5.7087;25.595;73.163;0.0185;NaN;39.643;12.037;1095.4;0.05;0.077113
5.2612;1554.5;616.62;3.1652;644.21;3.4172;420.3;0.078194;420.3;0.01066;186.5;1.2878;32.941;-106.92;0.99835;0.08407;5.309e-7;-1.2119;-0.005833;1024.7;65.523;323.81;6.0334;79.612;60.545;3.34;0.58818;29901610;1416.4;174.41;0.52615;0.52616;0.29593;0.15545;0.07476;0.019714;0.066368;2.6026e-4;0;0;0;0;-3.3684e-5;0.0024933;5.7087;25.595;73.088;0.017798;NaN;39.534;12.023;1095.3;0.05;0.077431
5.3112;1585.4;621.71;3.1413;649.68;3.3935;429.68;0.081103;429.68;0.010815;188.57;1.2838;32.941;-106.92;0.99835;0.082128;4.6615e-7;-0.52322;-0.0043683;1023.4;64.153;323.54;6.0311;79.642;60.524;3.3491;0.59324;30132718;1411.7;178.19;0.52903;0.52904;0.29575;0.15817;0.075112;0.019294;0.06457;5.6095e-5;0;0;0;0;-6.1732e-6;0.0025147;5.7087;25.595;73.045;0.016688;NaN;39.423;12.009;1095.1;0.05;0.077694
5.3612;1616.6;626.76;3.1202;655.11;3.3684;439.16;0.084071;439.16;0.010969;190.63;1.269;32.941;-106.92;0.99835;0.049265;0;0.031012;-0.0038124;1022;62.806;323.28;6.0289;79.699;60.503;3.3627;0.59827;30361444;1406.9;182.01;0.53196;0.53196;0.29557;0.16093;0.075465;0.011584;0.038644;-1.3689e-4;0;0;0;0;2.1328e-8;0.0025359;5.7087;25.595;73.033;0.015819;NaN;39.312;11.996;1095;0.05;0.077948
5.4112;1648.1;631.78;3.1009;660.51;3.3425;448.74;0.087092;448.74;0.01112;192.66;1.2476;32.941;-106.92;0.99834;0.0010446;0;-0.17564;-0.15766;1020.7;61.48;323.01;6.0266;79.769;60.482;3.3785;0.60326;30587760;1402.2;185.88;0.53492;0.53492;0.29538;0.16372;0.075819;2.4574e-4;0.0011742;2.5711e-4;0;0;0;0;-6.7303e-7;0.002557;5.7087;25.595;73.042;0.01576;NaN;39.2;11.981;1094.9;0.05;0.078231
5.4612;1679.8;636.77;3.0812;665.86;3.3164;458.42;0.090163;458.42;0.011269;194.66;1.2265;32.941;-106.92;0.99834;0.047745;0;-0.021028;-0.011037;1019.4;60.153;322.75;6.0244;79.759;60.461;3.3805;0.60822;30811644;1397.4;189.78;0.53792;0.53793;0.2952;0.16655;0.076172;0.01127;0.038157;7.0302e-7;0;0;0;0;-9.492e-9;0.0025779;5.7087;25.595;73.05;0.017055;NaN;39.086;11.967;1094.8;0.05;0.078511
5.5112;1711.8;641.73;3.0592;671.17;3.2908;468.21;0.093294;468.21;0.011417;196.62;1.2125;32.941;-106.92;0.99834;0.072853;0;0.52271;-0.012689;1018;58.826;322.49;6.0222;79.768;60.44;3.3857;0.61315;31033078;1392.7;193.72;0.54096;0.54097;0.29501;0.16942;0.076527;0.017243;0.05871;-2.1414e-4;0;0;0;0;5.7727e-6;0.0025987;5.7087;25.595;73.038;0.018996;NaN;38.973;11.953;1094.6;0.05;0.07878
5.5612;1744;646.64;3.0336;676.45;3.2659;478.09;0.096501;478.09;0.011565;198.57;1.2096;32.941;-106.92;0.99833;0.066521;0;1.1629;-0.01724;1016.7;57.499;322.23;6.02;79.804;60.419;3.3956;0.61803;31252049;1387.9;197.71;0.54404;0.54405;0.29483;0.17233;0.076881;0.015773;0.053949;-2.04e-4;0;0;0;0;2.813e-5;0.0026193;5.7087;25.595;72.996;0.02066;NaN;38.858;11.939;1094.5;0.05;0.07905
5.6112;1776.4;651.52;3.0047;681.68;3.2417;488.06;0.099796;488.06;0.011715;200.53;1.2168;32.941;-106.92;0.99833;0.03245;0;1.626;-0.03581;1015.4;56.172;321.97;6.0177;79.862;60.398;3.4095;0.62289;31468543;1383.2;201.73;0.54716;0.54716;0.29465;0.17528;0.077236;0.0077014;0.025768;4.0738e-4;0;0;0;0;5.4155e-5;0.0026398;5.7087;25.595;72.925;0.021397;NaN;38.742;11.924;1094.4;0.05;0.079315
5.6612;1809.1;656.34;2.974;686.87;3.2179;498.14;0.10318;498.14;0.011868;202.5;1.2289;32.941;-106.92;0.99833;0.013872;0;-1.7087;-0.069719;1014.1;54.845;321.71;6.0155;79.908;60.377;3.4212;0.62771;31682548;1378.5;205.79;0.55031;0.55032;0.29446;0.17826;0.077591;0.0032969;0.010987;-4.3084e-4;0;0;0;0;-5.8899e-5;0.0026601;5.7087;25.595;72.84;0.021254;NaN;38.625;11.909;1094.3;0.05;0.079574
5.7112;1842.1;661.12;2.9439;692.02;3.1937;508.31;0.10666;508.31;0.012023;204.49;1.2384;32.941;-106.92;0.99833;0.051845;0;-1.3863;-0.012176;1012.7;53.518;321.44;6.0133;79.907;60.356;3.4248;0.63249;31894046;1373.7;209.89;0.55351;0.55352;0.29428;0.18129;0.077946;0.012361;0.042331;-3.3353e-4;0;0;0;0;-3.8197e-5;0.0026802;5.7087;25.595;72.761;0.020708;NaN;38.508;11.895;1094.1;0.05;0.079832
5.7612;1875.3;665.85;2.9163;697.13;3.1685;518.59;0.11022;518.59;0.012178;206.49;1.2388;32.941;-106.92;0.99832;0.064963;0;-0.80315;-0.0031278;1011.4;52.191;321.18;6.0111;79.927;60.335;3.4319;0.63723;32103025;1369;214.03;0.55675;0.55675;0.29409;0.18435;0.078301;0.015526;0.053415;-8.1998e-5;0;0;0;0;-1.2633e-5;0.0027002;5.7087;25.595;72.706;0.020109;NaN;38.39;11.88;1094;0.05;0.080091
5.8112;1908.7;670.53;2.8921;702.2;3.1419;528.96;0.11386;528.96;0.012333;208.48;1.2277;32.941;-106.92;0.99832;0.048181;0;-0.22514;-0.0030343;1010.1;50.864;320.92;6.0088;79.972;60.314;3.4435;0.64194;32309471;1364.2;218.21;0.56002;0.56003;0.29391;0.18746;0.078656;0.011533;0.040159;-3.9368e-4;0;0;0;0;-9.7844e-7;0.0027201;5.7087;25.595;72.681;0.019517;NaN;38.27;11.865;1093.9;0.05;0.080343
5.8612;1942.3;675.18;2.8704;707.22;3.1142;539.43;0.11757;539.43;0.012488;210.44;1.2079;32.941;-106.92;0.99832;0.01023;0;0.077299;-0.0033621;1008.7;49.537;320.65;6.0066;80.035;60.293;3.4582;0.64661;32513373;1359.5;222.42;0.56334;0.56334;0.29372;0.19061;0.07901;0.0024508;0.0087479;-3.0553e-4;0;0;0;0;1.137e-7;0.0027398;5.7087;25.595;72.678;0.019115;NaN;38.15;11.85;1093.7;0.05;0.084135
5.9112;1976.2;679.8;2.8484;712.2;3.0856;550.01;0.12134;550.01;0.012641;212.37;1.1863;32.941;-106.92;0.99831;0.03032;0;0.033461;-0.0031168;1007.4;48.216;320.39;6.0044;80.049;60.272;3.4645;0.65125;32714711;1354.6;226.67;0.56669;0.56669;0.29354;0.19379;0.079365;0.0072833;0.02522;-3.7197e-4;0;0;0;0;2.1009e-8;0.0027593;5.7087;25.595;72.681;0.019421;NaN;38.03;11.835;1093.6;0.05;0.084285
5.9612;2010.3;684.38;2.824;717.14;3.057;560.67;0.12518;560.67;0.012793;214.27;1.1707;32.941;-106.92;0.99831;0.053985;-4.66e-7;0.48943;-0.0047655;1006.1;46.92;320.13;6.0022;80.061;60.251;3.4702;0.65584;32913418;1349.6;230.96;0.57009;0.57009;0.29335;0.19702;0.079719;0.013004;0.044919;3.737e-4;0;0;0;0;4.4332e-6;0.0027786;5.7087;25.595;72.669;0.020243;NaN;37.908;11.819;1093.5;0.05;0.084433
6.0112;2044.6;688.92;2.7958;722.03;3.0292;571.43;0.12909;571.43;0.012944;216.16;1.1659;32.941;-106.92;0.99831;0.050088;-8.3041e-7;1.0606;-0.0087375;1004.9;45.645;319.87;6.0001;80.096;60.23;3.4798;0.6604;33109455;1344.6;235.29;0.57352;0.57353;0.29317;0.20028;0.080072;0.012089;0.041573;-4.4905e-6;0;0;0;0;2.0536e-5;0.0027978;5.7087;25.595;72.63;0.021415;NaN;37.786;11.804;1093.3;0.05;0.084584
6.0612;2079.2;693.41;2.7644;726.88;3.0022;582.29;0.13309;582.29;0.013095;218.04;1.1711;32.941;-106.92;0.9983;0.021567;-8.464e-7;1.4622;-0.021102;1003.6;44.369;319.62;5.9979;80.151;60.21;3.4931;0.66491;33302811;1339.6;239.65;0.577;0.577;0.29299;0.20359;0.080425;0.0052115;0.018085;3.1905e-4;0;0;0;0;3.8512e-5;0.0028167;5.7087;25.595;72.566;0.022158;NaN;37.662;11.789;1093.2;0.05;0.084728
6.1112;2114;697.84;2.7313;731.68;2.9755;593.24;0.13717;593.24;0.013248;219.94;1.1805;32.941;-106.92;0.9983;0.016332;-9.2113e-7;-1.4866;-0.018826;1002.3;43.093;319.36;5.9958;80.187;60.189;3.503;0.66939;33493474;1334.6;244.04;0.58051;0.58051;0.2928;0.20693;0.080776;0.0039542;0.01415;4.8477e-4;0;0;0;0;-3.9292e-5;0.0028356;5.7087;25.595;72.49;0.022041;NaN;37.538;11.773;1093.1;0.05;0.084872
6.1612;2149;702.23;2.6993;736.44;2.9484;604.28;0.14133;604.28;0.013401;221.85;1.1859;32.941;-106.92;0.9983;0.043865;-8.4649e-7;-1.1327;-0.0011737;1001;41.817;319.11;5.9936;80.196;60.168;3.5082;0.67383;33681432;1329.6;248.47;0.58406;0.58406;0.29262;0.21031;0.081127;0.010651;0.03769;4.4106e-4;0;0;0;0;-2.2517e-5;0.0028542;5.7087;25.595;72.424;0.020995;NaN;37.413;11.757;1092.9;0.05;0.085026
6.2112;2184.2;706.56;2.6703;741.15;2.9199;615.42;0.14557;615.42;0.013553;223.76;1.1814;32.941;-106.92;0.99829;0.047222;-1.0746e-6;-0.59253;0.0032972;999.75;40.541;318.85;5.9915;80.225;60.147;3.517;0.67822;33866674;1324.6;252.93;0.58765;0.58766;0.29244;0.21374;0.081477;0.011492;0.040207;-3.2223e-4;0;0;0;0;-6.0835e-6;0.0028727;5.7087;25.595;72.381;0.019863;NaN;37.288;11.742;1092.8;0.05;0.085167
6.2612;2219.6;710.85;2.6444;745.81;2.8901;626.66;0.14987;626.66;0.013703;225.65;1.166;32.941;-106.92;0.99829;0.025724;-1.1367e-6;-0.15519;0.010162;998.47;39.266;318.59;5.9894;80.274;60.127;3.5293;0.68258;34049191;1319.6;257.42;0.59128;0.59128;0.29226;0.2172;0.081827;0.0062692;0.022194;-2.4885e-4;0;0;0;0;-4.1208e-7;0.002891;5.7087;25.595;72.363;0.020049;NaN;37.162;11.726;1092.6;0.05;0.085309
6.3112;2255.3;715.1;2.6203;750.43;2.8595;637.99;0.15423;637.99;0.013851;227.52;1.145;32.941;-106.92;0.99829;0.0081361;-1.176e-6;0.05344;-0.011205;997.2;37.99;318.33;5.9872;80.32;60.106;3.5411;0.68689;34228970;1314.6;261.94;0.59495;0.59495;0.29208;0.2207;0.082174;0.001986;0.0066557;4.0083e-4;0;0;0;0;4.8268e-8;0.0029091;5.7087;25.595;72.359;0.021633;NaN;37.034;11.71;1092.5;0.05;0.085479
6.3612;2291.1;719.32;2.5911;754.99;2.8248;649.41;0.15867;649.41;0.013999;229.35;1.1249;32.941;-106.92;0.99828;0.035371;-1.3333e-6;0.32967;-0.013537;995.92;36.714;318.08;5.9851;80.33;60.085;3.5464;0.69116;34406000;1308.4;266.5;0.59866;0.59867;0.2919;0.22425;0.082521;0.0086593;0.031146;3.0972e-4;0;0;0;0;1.8147e-6;0.002927;5.7087;25.595;72.351;0.023696;NaN;36.906;11.694;1092.4;0.05;0.085761
6.4112;2327.2;723.48;2.4517;759.51;2.679;660.92;0.1632;660.92;0.014148;231.15;1.0798;32.941;-106.92;0.99828;0.041277;-1.4014e-6;0.81938;-0.022014;994.68;35.474;317.83;5.983;80.357;60.064;3.5547;0.69538;3.458e7;1271.2;271.08;0.60241;0.60241;0.29172;0.22782;0.082866;0.010128;0.035578;-1.9247e-4;0;0;0;0;1.1078e-5;0.0029447;5.7087;25.595;72.322;0.025173;NaN;36.778;11.678;1092.2;0.05;0.085917
6.4612;2363.5;727.41;2.2611;763.79;2.4845;672.52;0.16783;672.52;0.014299;232.9;1.0296;32.941;-106.92;0.99828;0.023603;-1.3223e-6;1.2354;-0.042612;993.6;34.392;317.61;5.9812;80.402;60.047;3.5657;0.69939;34742584;1220.1;275.48;0.60603;0.60603;0.29154;0.23129;0.083196;0.0058003;0.021123;6.8835e-5;0;0;0;0;2.4901e-5;0.0029615;5.7087;25.595;72.27;0.025727;NaN;36.649;11.661;1092.1;0.05;0.086115
6.5112;2399.9;731.04;2.0689;767.75;2.2914;684.21;0.17258;684.21;0.014452;234.56;0.98483;32.941;-106.92;0.99827;0.0065219;-1.3508e-6;-1.3367;-0.11965;992.64;33.434;317.41;5.9796;80.445;60.031;3.5759;0.70311;3.489e7;1169.1;279.6;0.60946;0.60946;0.29138;0.23457;0.083503;0.001605;0.0052859;-3.9363e-4;0;0;0;0;-2.885e-5;0.0029771;5.7087;25.595;72.204;0.02525;NaN;36.518;11.645;1091.9;0.05;0.086275
6.5612;2436.6;734.36;1.8782;771.39;2.0993;695.98;0.17743;695.98;0.014607;236.16;0.93778;32.941;-106.92;0.99827;0.031146;-1.4785e-6;-1.0911;-0.012004;991.68;32.475;317.22;5.978;80.451;60.015;3.5798;0.70654;35023110;1118;283.43;0.61268;0.61268;0.29124;0.23766;0.083788;0.0076839;0.027922;1.0936e-4;0;0;0;0;-1.9043e-5;0.0029915;5.7087;25.595;72.142;0.023869;NaN;36.388;11.629;1091.8;0.05;0.086422
6.6112;2473.4;737.37;1.6909;774.73;1.9072;707.82;0.18236;707.82;0.014761;237.67;0.88213;32.941;-106.92;0.99827;0.036378;-1.6031e-6;-0.63598;1.612e-4;990.72;31.516;317.02;5.9763;80.471;59.999;3.5862;0.70969;35141200;1066.9;286.95;0.61568;0.61568;0.2911;0.24053;0.08405;0.0089908;0.032146;-6.8377e-5;0;0;0;0;-6.4141e-6;0.0030046;5.7087;25.595;72.099;0.022159;NaN;36.257;11.612;1091.6;0.05;0.086669
6.6612;2510.3;740.09;1.5076;777.75;1.7147;719.74;0.18734;719.74;0.014914;239.08;0.81683;32.941;-106.92;0.99826;0.020026;-1.6701e-6;-0.25543;0.0074782;989.76;30.557;316.83;5.9747;80.507;59.983;3.5953;0.71255;35244649;1015.9;290.15;0.61845;0.61845;0.29097;0.24318;0.08429;0.0049545;0.017957;-2.2706e-4;0;0;0;0;-1.0266e-6;0.0030166;5.7087;25.595;72.077;0.021095;NaN;36.125;11.596;1091.5;0.05;0.086942
6.7112;2547.4;742.51;1.3268;780.45;1.5225;731.73;0.19237;731.73;0.015063;240.38;0.74666;32.941;-106.92;0.99826;0.0072448;-1.6695e-6;0.16888;0.012836;988.81;29.599;316.63;5.9731;80.538;59.967;3.6035;0.71513;35333566;964.82;293.03;0.62098;0.62098;0.29086;0.24561;0.084507;0.0017942;0.006268;3.6215e-4;0;0;0;0;4.4567e-7;0.0030273;5.7087;25.595;72.068;0.021352;NaN;35.993;11.579;1091.3;0.05;0.08723
6.7612;2584.5;744.64;1.146;782.85;1.3321;743.78;0.19745;743.78;0.01521;241.58;0.67908;32.941;-106.92;0.99825;0.028528;-1.9075e-6;0.41965;-0.0098956;987.85;28.64;316.44;5.9715;80.539;59.951;3.6064;0.71742;35408064;913.75;295.57;0.62326;0.62326;0.29076;0.2478;0.0847;0.007078;0.025892;1.8801e-4;0;0;0;0;2.735e-6;0.0030368;5.7087;25.595;72.054;0.023269;NaN;35.86;11.562;1091.2;0.05;0.087836
6.8112;2621.8;746.48;0.96347;784.94;1.1456;755.88;0.20258;755.88;0.015356;242.67;0.61979;32.941;-106.92;0.99825;0.031332;-1.9254e-6;0.83981;-0.021756;986.89;27.681;316.24;5.9699;80.553;59.935;3.6117;0.71943;35468257;862.68;297.76;0.62528;0.62528;0.29067;0.24973;0.08487;0.0077829;0.027842;-4.1986e-4;0;0;0;0;1.0895e-5;0.0030451;5.7087;25.595;72.023;0.025561;NaN;35.727;11.546;1091.1;0.05;0.088312
6.8612;2659.2;748.03;0.77911;786.72;0.96483;768.04;0.2078;768.04;0.015502;243.67;0.56911;32.941;-106.92;0.99825;0.014957;-1.8771e-6;1.1642;-0.053404;985.93;26.723;316.04;5.9683;80.58;59.919;3.6193;0.72116;35514379;811.62;299.6;0.62703;0.62703;0.2906;0.25142;0.085017;0.003717;0.013116;-3.0922e-4;0;0;0;0;2.0844e-5;0.0030522;5.7087;25.595;71.972;0.026825;NaN;35.594;11.529;1090.9;0.05;0.088911
6.9112;2696.6;749.28;0.59444;788.19;0.79118;780.25;0.21311;780.25;0.015649;244.59;0.52211;32.941;-106.92;0.99824;0.0097187;-1.9371e-6;-1.2006;-0.055822;984.97;25.764;315.85;5.9667;80.596;59.903;3.6249;0.72261;35548854;760.55;301.1;0.62851;0.62851;0.29053;0.25284;0.08514;0.0024168;0.0086286;1.7782e-4;0;0;0;0;-2.2084e-5;0.0030582;5.7087;25.595;71.912;0.026318;NaN;35.46;11.513;1090.8;0.05;0.089582
6.9612;2734.1;750.23;0.41464;789.36;0.62895;792.5;0.2185;792.5;0.015797;245.44;0.47292;32.941;-106.92;0.99824;0.027184;-2.0742e-6;-0.94111;-0.0020587;984.01;24.805;315.65;5.9651;80.591;59.887;3.6269;0.72377;35569395;710.31;302.23;0.62972;0.62972;0.29048;0.254;0.08524;0.0067677;0.02502;-3.5965e-4;0;0;0;0;-1.3529e-5;0.003063;5.7087;25.595;71.857;0.024575;NaN;35.327;11.497;1090.6;0.05;0.090209
7.0112;2771.6;750.9;0.31452;790.23;0.54164;804.79;0.22395;804.79;0.015944;246.2;0.44097;32.941;-106.92;0.99824;0.026936;-2.0943e-6;-0.55312;0.007202;983.1;23.89;315.46;5.9635;80.599;59.871;3.6309;0.72467;35576334;681.98;303.01;0.63065;0.63065;0.29044;0.25489;0.085316;0.0067092;0.024281;1.072e-4;0;0;0;0;-4.663e-6;0.0030666;5.7087;25.595;71.82;0.023187;NaN;35.193;11.481;1090.5;0.05;0.090727
7.0612;2809.2;751.4;0.25109;790.93;0.48319;817.12;0.22944;817.12;0.016088;246.91;0.41283;32.941;-106.92;0.99823;0.010026;-2.0766e-6;-0.28786;0.02818;982.37;23.165;315.32;5.9623;80.619;59.859;3.6365;0.72541;35575557;663.41;303.57;0.63142;0.63142;0.29041;0.25563;0.08538;0.0024971;0.0088341;1.2895e-4;0;0;0;0;-1.2607e-6;0.0030695;5.7087;25.595;71.8;0.022997;NaN;35.059;11.465;1090.3;0.05;0.09105
7.1112;2846.8;751.81;0.18865;791.52;0.42638;829.48;0.23497;829.48;0.01623;247.57;0.38237;32.941;-106.92;0.99823;0.01218;-2.1423e-6;0.30982;-0.011133;981.79;22.588;315.2;5.9614;80.622;59.849;3.6388;0.72605;3.557e7;644.85;304.01;0.63209;0.63209;0.29038;0.25627;0.085434;0.0030349;0.010894;2.7508e-4;0;0;0;0;1.4583e-6;0.003072;5.7087;25.595;71.786;0.024862;NaN;34.925;11.449;1090.2;0.05;0.0914
7.1612;2884.4;752.11;0.12536;792;0.37725;841.87;0.24055;841.87;0.016371;248.18;0.35581;32.941;-106.92;0.99823;0.025575;-2.3526e-6;0.5814;-0.029501;981.22;22.012;315.08;5.9604;80.616;59.84;3.6394;0.72659;35558789;626.28;304.31;0.63265;0.63266;0.29036;0.25682;0.085481;0.0063767;0.023036;8.6051e-5;0;0;0;0;5.1291e-6;0.0030741;5.7087;25.595;71.764;0.027797;NaN;34.791;11.433;1090;0.05;0.092088
7.2112;2922;752.32;0.060112;792.37;0.34187;854.3;0.24622;854.3;0.016513;248.75;0.33654;32.941;-106.92;0.99822;0.022431;-2.4782e-6;0.92619;-0.043158;980.64;21.435;314.96;5.9594;80.622;59.83;3.6422;0.72703;35542890;607.72;304.47;0.63312;0.63312;0.29034;0.25726;0.085518;0.0055936;0.02029;-2.1816e-4;0;0;0;0;1.3004e-5;0.0030758;5.7087;25.595;71.726;0.029384;NaN;34.657;11.417;1089.9;0.05;0.092441
7.2612;2959.6;752.41;-0.0067067;792.64;0.32341;866.75;0.25198;866.75;0.016657;249.3;0.32334;32.941;-106.92;0.99822;0.0054897;-2.4335e-6;1.1234;-0.11472;980.06;20.858;314.84;5.9584;80.638;59.82;3.6468;0.72737;35522044;589.15;304.5;0.63347;0.63347;0.29032;0.25761;0.085547;0.0013686;0.0048267;2.7746e-4;0;0;0;0;1.9119e-5;0.003077;5.7087;25.595;71.674;0.028647;NaN;34.523;11.401;1089.7;0.05;0.092913
7.3112;2997.2;752.4;-0.073462;792.79;0.31975;879.22;0.25782;879.22;0.016801;249.82;0.31119;32.941;-106.92;0.99822;0.01389;-2.52e-6;-1.0646;0.0022483;979.49;20.282;314.72;5.9575;80.633;59.81;3.6476;0.72761;35496300;570.58;304.4;0.63373;0.63373;0.29031;0.25785;0.085568;0.0034639;0.0131;3.052e-4;0;0;0;0;-1.7164e-5;0.0030779;5.7087;25.595;71.618;0.026121;NaN;34.388;11.385;1089.6;0.05;0.093246
7.3612;3034.8;752.28;-0.13838;792.84;0.32564;891.73;0.26372;891.73;0.016944;250.33;0.29478;32.941;-106.92;0.99821;0.023351;-2.6434e-6;-0.7892;0.025581;978.91;19.705;314.6;5.9565;80.627;59.801;3.6482;0.72776;35465706;552.02;304.16;0.63388;0.63388;0.2903;0.25799;0.08558;0.0058255;0.021362;-3.0196e-4;0;0;0;0;-9.4306e-6;0.0030783;5.7087;25.595;71.571;0.023549;NaN;34.254;11.369;1089.4;0.05;0.093518
7.4112;3072.4;752.06;-0.20068;792.78;0.33785;904.26;0.26964;904.26;0.017085;250.8;0.27179;32.941;-106.92;0.99821;0.017508;-2.664e-6;-0.49112;0.041381;978.33;19.128;314.48;5.9555;80.632;59.791;3.6508;0.7278;3.543e7;533.45;303.79;0.63392;0.63393;0.2903;0.25804;0.085584;0.0043672;0.016181;1.2866e-4;0;0;0;0;-3.6527e-6;0.0030783;5.7087;25.595;71.54;0.023292;NaN;34.12;11.353;1089.3;0.05;0.093761
7.4612;3110;751.74;-0.2606;792.61;0.35728;916.81;0.27557;916.81;0.017222;251.24;0.24441;32.941;-106.92;0.9982;0.0010769;-2.6215e-6;-0.29714;0.20612;977.76;18.552;314.37;5.9546;80.645;59.781;3.6548;0.72775;3.539e7;515.01;303.29;0.63387;0.63387;0.2903;0.25799;0.08558;2.6849e-4;0.0013507;-1.3914e-4;0;0;0;0;-1.3376e-6;0.0030779;5.7087;25.595;71.519;0.025347;NaN;33.986;11.337;1089.1;0.05;0.094035
7.5112;3147.6;751.33;-0.30857;792.34;0.37958;929.38;0.28155;929.38;0.017358;251.63;0.22106;32.941;-106.92;0.9982;0.015485;-2.5449e-6;0.46464;-0.025662;977.2;17.994;314.25;5.9536;80.632;59.771;3.6542;0.7276;35345321;499.89;302.66;0.63371;0.63371;0.29031;0.25783;0.085567;0.003862;0.013627;3.1413e-4;0;0;0;0;3.273e-6;0.0030771;5.7087;25.595;71.499;0.028167;NaN;33.852;11.321;1089;0.05;0.094295
7.5612;3185.2;750.83;-0.35261;791.99;0.40734;941.97;0.2876;941.97;0.017493;251.98;0.20395;32.941;-106.92;0.9982;0.02148;-2.4832e-6;0.73108;-0.043288;976.73;17.519;314.15;5.9528;80.625;59.763;3.6544;0.72737;35296724;486.24;301.93;0.63347;0.63347;0.29032;0.2576;0.085547;0.0053574;0.019535;4.8099e-4;0;0;0;0;8.1101e-6;0.0030759;5.7087;25.595;71.47;0.030638;NaN;33.718;11.305;1088.8;0.05;0.094566
7.6112;3222.7;750.27;-0.39833;791.56;0.44248;954.58;0.29373;954.58;0.017631;252.31;0.19266;32.941;-106.92;0.99819;0.013882;-2.463e-6;0.98104;-0.076197;976.32;17.11;314.07;5.9522;80.629;59.756;3.6563;0.72707;35244784;472.6;301.11;0.63316;0.63316;0.29033;0.2573;0.085522;0.0034609;0.012305;-4.8087e-4;0;0;0;0;1.462e-5;0.0030745;5.7087;25.595;71.426;0.031486;NaN;33.584;11.289;1088.7;0.05;0.097961
7.6612;3260.2;749.63;-0.4449;791.05;0.48174;967.2;0.29997;967.2;0.01777;252.63;0.18477;32.941;-106.92;0.99819;0.0018896;-2.4114e-6;-0.99439;-0.38554;975.91;16.7;313.98;5.9515;80.636;59.749;3.6588;0.72671;3.519e7;458.96;300.2;0.63277;0.63278;0.29035;0.25693;0.085491;4.7086e-4;0.0015421;4.933e-5;0;0;0;0;-1.504e-5;0.0030728;5.7087;25.595;71.374;0.030553;NaN;33.451;11.273;1088.5;0.05;0.098218
